Product Photo,Group Category,Product Category ,Product Sub-Category,Manufacturer Name,Available packaging,Stock Status,ROHS,ECCM,Lead Time,HSCode,Short Description,Price,Technical Specification,Datasheet Link,Manufacturer Part No,Quantity Available,Qty Multiple,Qty Min
https://static.wixstatic.com/media/7db2d6_2a1c0b057a534d76b9d4a4ece968921a~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44MG30-05-1-02N,141.89,,https://www.grayhill.com/documents/M3786-4-Datasheet,M3786/4-0089L,,10,1
https://static.wixstatic.com/media/7db2d6_2a1c0b057a534d76b9d4a4ece968921a~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/M3786-4-Datasheet,M3786/4-0092,,,
https://static.wixstatic.com/media/7db2d6_2a1c0b057a534d76b9d4a4ece968921a~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/M3786-4-Datasheet,M3786/4-0093,,,
https://static.wixstatic.com/media/7db2d6_2a1c0b057a534d76b9d4a4ece968921a~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44M30-05-1-07N,86.4,,https://www.grayhill.com/documents/M3786-4-Datasheet,M3786/4-0094,,10,1
https://static.wixstatic.com/media/7db2d6_2a1c0b057a534d76b9d4a4ece968921a~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/M3786-4-Datasheet,M3786/4-0098,,,
https://static.wixstatic.com/media/7db2d6_2a1c0b057a534d76b9d4a4ece968921a~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44M30-05-1-12N-C,102.5,,https://www.grayhill.com/documents/M3786-4-Datasheet,M3786/4-0099,,10,1
https://static.wixstatic.com/media/7db2d6_2a1c0b057a534d76b9d4a4ece968921a~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,Yes,EAR 99,18 weeks,,44M30-05-2-06N,112.8,,https://www.grayhill.com/documents/M3786-4-Datasheet,M3786/4-0104,,10,1
https://static.wixstatic.com/media/7db2d6_2a1c0b057a534d76b9d4a4ece968921a~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/M3786-4-Datasheet,M3786/4-0108,,,
https://static.wixstatic.com/media/7db2d6_2a1c0b057a534d76b9d4a4ece968921a~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/M3786-4-Datasheet,M3786/4-0112,,,
https://static.wixstatic.com/media/7db2d6_2a1c0b057a534d76b9d4a4ece968921a~mv2.jpg,Electromechanical Components,Rotary Switch,Rotary,Grayhill,BULK,Lead time,,,,,,,,https://www.grayhill.com/documents/M3786-4-Datasheet,M3786/4-0115,,,
