Product_photo,Group Category,product_category,product_Subcategory,Manufacturer,Packaging,Stock Status,RoHS,ECCN,Manufacturer Part No.,Lead time,HSCode,Description,Price,Technical Specification,Datasheets,Quantity Available,Qty Multiple,Qty Min,COO,Series
//media.digikey.com/Photos/Hirose%20Elect%20Photos/DF59-22PCFA.JPG,Interconnect,"Connectors, Interconnects",Solid State Lighting Connectors - Contacts,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,Yes,EAR99,DF59-22PCA,16 weeks,85367000,CONN SSL PLUG CONT 22AWG CRIMP,,"{’Style’: ’Board to Cable/Wire’, ’Connector Type’: ’Board to Cable/Wire’, ’Number of Positions’: ’Board to Cable/Wire’, ’Mounting Type’: ’Board to Cable/Wire’, ’Termination’: ’Board to Cable/Wire’, ’Pitch’: ’Board to Cable/Wire’, ’Wire Gauge’: ’Board",https://www.hirose.com/product/document?clcode=CL0667-0028-7-21&productname=DF59SN-1P-FC(21)&series=DF59S__DF59SN&documenttype=Catalog&lang=en&documentid=D31625_en,,100,100,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/HT801DF51K-22S(A).JPG,Interconnect,Tools,"Crimpers, Applicators, Presses","HIROSE ELECTRIC CO., LTD.",Box,Lead time ,Yes,EAR99,HT801/DF51K-22S(A),16 weeks,82032000,TOOL HAND CRIMP DF51K 22AWG,,"{’Tool Method’: ’Manual’, ’Tool Type’: ’Manual’, ’Tool Type Feature’: ’Manual’, ’For Use With/Related Products’: ’Manual’, ’Wire Gauge or Range - AWG’: ’Manual’, ’Wire Gauge or Range - mm²’: ’Manual’, ’Ratcheting’: ’Manual’, ’Wire Entry Location’: ’M",,,1,1,,
//media.digikey.com/photos/Hirose%20Elect%20Photos/DF11-8DP-SP2(05).jpg,Interconnect,"Connectors, Interconnects","Shunts, Jumpers","HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,Yes,EAR99,DF11-8DP-SP2(05),,85367000,CONN SHORTING JUMPER 8POS 2MM,,"{’Type’: ’Quantity’, ’Gender’: ’Quantity’, ’Number of Positions or Pins (Grid)’: ’Quantity’, ’Pitch’: ’Quantity’, ’Height’: ’Quantity’, ’Contact Finish’: ’Quantity’, ’Contact Finish Thickness’: ’Quantity’, ’Color’: ’Quantity’, ’Material Flammability ",https://www.hirose.com/product/document?clcode=CL0543-0544-8-52&productname=DF11-26DP-2DS(52)&series=DF11&documenttype=Catalog&lang=en&documentid=D31688_en,,100,100,,
//media.digikey.com/photos/Hirose%20Elect%20Photos/H2BBG-10102-R4.jpg,Interconnect,Cable Assemblies,"Jumper Wires, Pre-Crimped Leads","HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,Yes,EAR99,H4BBG-10104-R6,,85444220,"JUMPER-H9991TR/1853RD/H9991TR 4""",,"{’Contact End’: ’Socket to Socket’, ’Length’: ’Socket to Socket’, ’Wire Gauge’: ’Socket to Socket’, ’Contact Finish’: ’Socket to Socket’, ’Color’: ’Socket to Socket’, ’Contact Finish Thickness’: ’Socket to Socket’, ’Number of Rows’: ’Socket to Socket",https://www.hirose.com/product/document?clcode=CL0536-0109-0-76&productname=DF13-10P-1.25DSA(76)&series=DF13&documenttype=Catalog&lang=en&documentid=D31687_en,,10,10,,
//media.digikey.com/photos/Hirose%20Elect%20Photos/UX60SC-MB-5S8.JPG,Interconnect,"Connectors, Interconnects","USB, DVI, HDMI Connectors","HIROSE ELECTRIC CO., LTD.",,Lead time ,Yes,EAR99,UX60SC-MB-5S8,16 weeks,85367000,CONN RCPT USB2.0 MINI B SMD R/A,,"{’Connector Type’: ’USB - mini B’, ’Number of Contacts’: ’USB - mini B’, ’Gender’: ’USB - mini B’, ’Specifications’: ’USB - mini B’, ’Mounting Type’: ’USB - mini B’, ’Mounting Feature’: ’USB - mini B’, ’Termination’: ’USB - mini B’, ’Features’: ’USB ",,,1,1,,
//media.digikey.com/photos/Hirose%20Elect%20Photos/U.FL-2LP-066N1-AC.JPG,Interconnect,Cable Assemblies,Coaxial Cables (RF),"HIROSE ELECTRIC CO., LTD.",Bag,Lead time ,Yes,EAR99,U.FL-2LP-066N1-AC-(100),,85444220,"CBL ASSY U.FL PLUG-PLUG 3.937""",,"{’Style’: ’U.FL (UMCC) to U.FL (UMCC)’, ’1st Connector’: ’U.FL (UMCC) to U.FL (UMCC)’, ’2nd Connector’: ’U.FL (UMCC) to U.FL (UMCC)’, ’1st Contact Gender’: ’U.FL (UMCC) to U.FL (UMCC)’, ’2nd Contact Gender’: ’U.FL (UMCC) to U.FL (UMCC)’, ’Length’: ’U",,,100,100,,RF Connectors Original
,Interconnect,Tools,"Crimpers, Applicators, Presses - Accessories","HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,No,EAR99,POD3-T-1,,82032000,TOOLING,,"{’RoHS Status’: ’Quantity’, ’Moisture Sensitivity Level (MSL)’: ’Quantity’, ’Standard Package’: ’Quantity’, ’Other Names’: ’Quantity’}",,,1,1,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/DF52-20S-0.8H(21).jpg,Interconnect,"Connectors, Interconnects","Rectangular Connectors - Headers, Receptacles, Female Sockets","HIROSE ELECTRIC CO., LTD.",Tape & Reel,Lead time ,Yes,EAR99,DF52-20S-0.8H(21),16 weeks,85367000,CONN SOCKET 20P 0.031 TIN SMD RA,,"{’Connector Type’: ’Socket’, ’Contact Type’: ’Socket’, ’Style’: ’Socket’, ’Number of Positions’: ’Socket’, ’Number of Positions Loaded’: ’Socket’, ’Pitch - Mating’: ’Socket’, ’Number of Rows’: ’Socket’, ’Row Spacing - Mating’: ’Socket’, ’Mounting Typ",https://www.hirose.com/product/document?clcode=&productname=&series=DF52&documenttype=Catalog&lang=en&documentid=D51171_en,,"5,000","5,000",,DF52 Series Wire to Board Connector
//media.digikey.com/photos/Hirose%20Elect%20Photos/DF3A-4P-2DS.jpg,Interconnect,"Connectors, Interconnects","Rectangular Connectors - Headers, Male Pins","HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,Yes,EAR99,DF3A-4P-2DS,16 weeks,85367000,CONN HEADER R/A 4POS 2MM,,"{’Connector Type’: ’Header’, ’Contact Type’: ’Header’, ’Pitch - Mating’: ’Header’, ’Number of Positions’: ’Header’, ’Number of Rows’: ’Header’, ’Row Spacing - Mating’: ’Header’, ’Number of Positions Loaded’: ’Header’, ’Style’: ’Header’, ’Shrouding’: ",,,100,100,,
,Interconnect,"Connectors, Interconnects","Rectangular Connectors - Board Spacers, Stackers (Board to Board)","HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,Yes,EAR99,MDF7C-12P-2.54DSA(01),,85367000,CONN HDR 12POS 0.1 STACK T/H,,"{’Number of Positions’: ’12’, ’Pitch’: ’12’, ’Number of Rows’: ’12’, ’Row Spacing’: ’12’, ’Length - Overall Pin’: ’12’, ’Length - Post (Mating)’: ’12’, ’Length - Stack Height’: ’12’, ’Length - Tail’: ’12’, ’Mounting Type’: ’12’, ’Termination’: ’12’, ",https://www.hirose.com/product/document?clcode=&productname=&series=MDF7&documenttype=Catalog&lang=en&documentid=D49417_en,,100,100,,
,Interconnect,"Connectors, Interconnects","Rectangular Connectors - Board Spacers, Stackers (Board to Board)","HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,Yes,EAR99,MDF7C-12DP-2.54DSA,,85367000,CONN HDR 12POS 0.1 STACK T/H,,"{’Number of Positions’: ’12’, ’Pitch’: ’12’, ’Number of Rows’: ’12’, ’Row Spacing’: ’12’, ’Length - Overall Pin’: ’12’, ’Length - Post (Mating)’: ’12’, ’Length - Stack Height’: ’12’, ’Length - Tail’: ’12’, ’Mounting Type’: ’12’, ’Termination’: ’12’, ",https://www.hirose.com/product/document?clcode=&productname=&series=MDF7&documenttype=Catalog&lang=en&documentid=D49417_en,,100,100,,
//media.digikey.com/photos/Hirose%20Elect%20Photos/DF4-7P-2C.jpg,Interconnect,"Connectors, Interconnects","Rectangular Connectors - Board In, Direct Wire to Board","HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,Yes,EAR99,DF4-7P-2C,16 weeks,85367000,CONN HSG CRIMP 7POS,,"{’Connector Type’: ’Housing’, ’Number of Positions’: ’Housing’, ’Cable Pitch’: ’Housing’, ’Board-Side Pitch’: ’Housing’, ’Number of Rows’: ’Housing’, ’Row Spacing’: ’Housing’, ’Mounting Type’: ’Housing’, ’Cable Termination’: ’Housing’, ’Wire Gauge’: ",,,100,100,,
//media.digikey.com/photos/Hirose%20Elect%20Photos/DF11-2428SC.jpg,Interconnect,"Connectors, Interconnects",Rectangular Connectors - Contacts,"HIROSE ELECTRIC CO., LTD.",Tape & Reel,Lead time ,ROHS3 Compliant,EAR99,DF11-2428SCF,16 weeks,85367000,CONN SOCKET 24-28AWG CRIMP TIN,,"{’Type’: ’-’, ’Pin or Socket’: ’-’, ’Contact Termination’: ’-’, ’Wire Gauge’: ’-’, ’Contact Finish’: ’-’, ’Contact Finish Thickness’: ’-’, ’RoHS Status’: ’-’, ’Moisture Sensitivity Level (MSL)’: ’-’, ’Standard Package’: ’-’, ’Other Names’: ’-’}",https://www.hirose.com/product/document?clcode=CL0543-0544-8-52&productname=DF11-26DP-2DS(52)&series=DF11&documenttype=Catalog&lang=en&documentid=D31688_en,,"10,000","10,000",,DF11 Series
//media.digikey.com/photos/Hirose%20Elect%20Photos/DF11-2428SC.jpg,Interconnect,"Connectors, Interconnects",Rectangular Connectors - Contacts,"HIROSE ELECTRIC CO., LTD.",,Lead time ,ROHS3 Compliant,EAR99,DF11-2428SCF,16 weeks,85367000,CONN SOCKET 24-28AWG CRIMP TIN,,"{’Type’: ’-’, ’Pin or Socket’: ’-’, ’Contact Termination’: ’-’, ’Wire Gauge’: ’-’, ’Contact Finish’: ’-’, ’Contact Finish Thickness’: ’-’, ’RoHS Status’: ’-’, ’Moisture Sensitivity Level (MSL)’: ’-’, ’Standard Package’: ’-’, ’Other Names’: ’-’}",https://www.hirose.com/product/document?clcode=CL0543-0544-8-52&productname=DF11-26DP-2DS(52)&series=DF11&documenttype=Catalog&lang=en&documentid=D31688_en,,1,1,,DF11 Series
//media.digikey.com/Photos/Hirose%20Elect%20Photos/DF9M-31S-1R(05).JPG,Interconnect,"Connectors, Interconnects","Rectangular Connectors - Free Hanging, Panel Mount","HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,Yes,EAR99,DF9M-31S-1R(05),16 weeks,85367000,CONN RCPT 31POS IDC 28AWG TIN,,"{’Connector Type’: ’Receptacle’, ’Contact Type’: ’Receptacle’, ’Number of Positions’: ’Receptacle’, ’Pitch’: ’Receptacle’, ’Number of Rows’: ’Receptacle’, ’Row Spacing’: ’Receptacle’, ’Mounting Type’: ’Receptacle’, ’Fastening Type’: ’Receptacle’, ’Ca",https://www.hirose.com/product/document?clcode=CL0540-0067-1-32&productname=DF9-11P-1V(32)&series=DF9&documenttype=Catalog&lang=en&documentid=D31692_en,,100,100,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/DF40C(2.0)-20DS-0.jpg,Interconnect,"Connectors, Interconnects","Rectangular Connectors - Arrays, Edge Type, Mezzanine (Board to Board)","HIROSE ELECTRIC CO., LTD.",Tape & Reel,Lead time ,Yes,EAR99,DF40C-20DS-0.4V(51),16 weeks,85367000,CONN RCPT 20POS SMD GOLD,,"{’Connector Type’: ’Receptacle, Center Strip Contacts’, ’Number of Positions’: ’Receptacle, Center Strip Contacts’, ’Pitch’: ’Receptacle, Center Strip Contacts’, ’Number of Rows’: ’Receptacle, Center Strip Contacts’, ’Mounting Type’: ’Receptacle, Cen",,,"5,000","5,000",,DF40 Series
//media.digikey.com/Photos/Hirose%20Elect%20Photos/DF23C-10DS-0.5V(51).jpg,Interconnect,"Connectors, Interconnects","Rectangular Connectors - Arrays, Edge Type, Mezzanine (Board to Board)","HIROSE ELECTRIC CO., LTD.",,Lead time ,Yes,EAR99,DF23C-10DS-0.5V(51),16 weeks,85367000,CONN RCPT 10POS SMD GOLD,,"{’Connector Type’: ’Receptacle, Center Strip Contacts’, ’Number of Positions’: ’Receptacle, Center Strip Contacts’, ’Pitch’: ’Receptacle, Center Strip Contacts’, ’Number of Rows’: ’Receptacle, Center Strip Contacts’, ’Mounting Type’: ’Receptacle, Cen",,,1,1,,Micro-Miniture Board to Board Connectors
//media.digikey.com/photos/Hirose%20Elect%20Photos/DF3-5EP-2A.jpg,Interconnect,"Connectors, Interconnects",Rectangular Connectors - Adapters,"HIROSE ELECTRIC CO., LTD.",Bag,Lead time ,Yes,EAR99,DF3-5EP-2A,16 weeks,85367000,CONN ADAPT PLUG/PLUG 5POS 2MM,,"{’Convert From (Adapter End)’: ’Plug, Male Pins’, ’Convert To (Adapter End)’: ’Plug, Male Pins’, ’Number of Positions’: ’Plug, Male Pins’, ’Pitch’: ’Plug, Male Pins’, ’Number of Rows’: ’Plug, Male Pins’, ’Row Spacing’: ’Plug, Male Pins’, ’Mounting Ty",,,100,100,,
//media.digikey.com/photos/Hirose%20Elect%20Photos/DF13-4S-1.25C.jpg,Interconnect,"Connectors, Interconnects",Rectangular Connectors - Housings,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,Yes,EAR99,DF13-4S-1.25C,16 weeks,85367000,CONN SOCKET HOUSING 4POS 1.25MM,,"{’Connector Type’: ’Receptacle’, ’Contact Type’: ’Receptacle’, ’Number of Positions’: ’Receptacle’, ’Pitch’: ’Receptacle’, ’Number of Rows’: ’Receptacle’, ’Row Spacing’: ’Receptacle’, ’Mounting Type’: ’Receptacle’, ’Contact Termination’: ’Receptacle’",https://www.hirose.com/product/document?clcode=CL0536-0109-0-76&productname=DF13-10P-1.25DSA(76)&series=DF13&documenttype=Catalog&lang=en&documentid=D31687_en,,100,100,,DF13 Series
//media.digikey.com/photos/Hirose%20Elect%20Photos/ZX10-B-SLDA.JPG,Interconnect,"Connectors, Interconnects","USB, DVI, HDMI Connectors - Accessories","HIROSE ELECTRIC CO., LTD.",,Lead time ,,EAR99,ZX10-B-SLDA,,85367000,CONN SHD PLATE FOR MIC USB B PLG,,"{’Accessory Type’: ’Shielding Plate, Top’, ’For Use With/Related Products’: ’Shielding Plate, Top’, ’Moisture Sensitivity Level (MSL)’: ’Shielding Plate, Top’, ’Standard Package’: ’Shielding Plate, Top’, ’Other Names’: ’Shielding Plate, Top’}",,,1,1,,
//media.digikey.com/photos/Hirose%20Elect%20Photos/DF1B-4S-2.5R.jpg,Interconnect,"Connectors, Interconnects",Rectangular Connectors - Housings,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,Yes,EAR99,DF1B-4S-2.5R,16 weeks,85367000,CONN RECEPT HOUSING 4POS 2.5MM,,"{’Connector Type’: ’Receptacle’, ’Contact Type’: ’Receptacle’, ’Number of Positions’: ’Receptacle’, ’Pitch’: ’Receptacle’, ’Number of Rows’: ’Receptacle’, ’Row Spacing’: ’Receptacle’, ’Mounting Type’: ’Receptacle’, ’Contact Termination’: ’Receptacle’",,,100,100,,DF1B and DF1E Series
//media.digikey.com/Photos/Hirose%20Elect%20Photos/DF59SN-1P-FC(21).jpg,Interconnect,"Connectors, Interconnects",Solid State Lighting Connectors,"HIROSE ELECTRIC CO., LTD.",,Lead time ,Yes,EAR99,DF59SN-1P-FC(21),16 weeks,85367000,CONN SSL BRIDGE 1POS B-TO-B,,"{’Style’: ’Board to Board’, ’Connector Type’: ’Board to Board’, ’Number of Positions’: ’Board to Board’, ’Mounting Type’: ’Board to Board’, ’Termination’: ’Board to Board’, ’Pitch’: ’Board to Board’, ’Fastening Type’: ’Board to Board’, ’Features’: ’B",,,1,1,,
,Interconnect,"Connectors, Interconnects",Solid State Lighting Connectors - Contacts,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,Yes,EAR99,DF59M-2224PC,16 weeks,85367000,CONN SSL CONTACT 22-24AWG CRIMP,,"{’RoHS Status’: ’RoHS Compliant’, ’Moisture Sensitivity Level (MSL)’: ’RoHS Compliant’, ’Standard Package’: ’RoHS Compliant’, ’Other Names’: ’RoHS Compliant’}",,,100,100,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/DF59-2S-4V(51).jpg,Interconnect,"Connectors, Interconnects",Solid State Lighting Connectors,"HIROSE ELECTRIC CO., LTD.",Tape & Reel,Lead time ,Yes,EAR99,DF59-2S-4V(51),16 weeks,85367000,CONN SSL RCPT 2POS 4MM SOLDER,,"{’Style’: ’Board to Board or Cable’, ’Connector Type’: ’Board to Board or Cable’, ’Number of Positions’: ’Board to Board or Cable’, ’Mounting Type’: ’Board to Board or Cable’, ’Termination’: ’Board to Board or Cable’, ’Pitch’: ’Board to Board or Cabl",https://www.hirose.com/product/document?clcode=CL0667-0028-7-21&productname=DF59SN-1P-FC(21)&series=DF59S__DF59SN&documenttype=Catalog&lang=en&documentid=D31625_en,,"2,000","2,000",,
,Interconnect,"Connectors, Interconnects",Solid State Lighting Connectors - Contacts,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,Yes,EAR99,DF59M-2628PC,16 weeks,85367000,CONN SSL CONTACT 26-28AWG CRIMP,,"{’RoHS Status’: ’RoHS Compliant’, ’Moisture Sensitivity Level (MSL)’: ’RoHS Compliant’, ’Standard Package’: ’RoHS Compliant’, ’Other Names’: ’RoHS Compliant’}",,,100,100,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/DF59S-1S-V(24).JPG,Interconnect,"Connectors, Interconnects",Solid State Lighting Connectors - Contacts,"HIROSE ELECTRIC CO., LTD.",Tape & Reel,Lead time ,Yes,EAR99,DF59S-1S-V(21),16 weeks,85367000,CONN SSL SOCKET CONTACT SOLDER,,"{’Style’: ’Board to Board’, ’Connector Type’: ’Board to Board’, ’Number of Positions’: ’Board to Board’, ’Mounting Type’: ’Board to Board’, ’Termination’: ’Board to Board’, ’Pitch’: ’Board to Board’, ’Wire Gauge’: ’Board to Board’, ’Features’: ’Board",https://www.hirose.com/product/document?clcode=CL0667-0028-7-21&productname=DF59SN-1P-FC(21)&series=DF59S__DF59SN&documenttype=Catalog&lang=en&documentid=D31625_en,,"10,000","10,000",,
//media.digikey.com/photos/Hirose%20Elect%20Photos/UX60SC-MB-5S8.JPG,Interconnect,"Connectors, Interconnects","USB, DVI, HDMI Connectors","HIROSE ELECTRIC CO., LTD.",,Lead time ,Yes,EAR99,UX60SC-MB-5S8,16 weeks,85367000,CONN RCPT USB2.0 MINI B SMD R/A,,"{’Connector Type’: ’USB - mini B’, ’Number of Contacts’: ’USB - mini B’, ’Gender’: ’USB - mini B’, ’Specifications’: ’USB - mini B’, ’Mounting Type’: ’USB - mini B’, ’Mounting Feature’: ’USB - mini B’, ’Termination’: ’USB - mini B’, ’Features’: ’USB ",,,1,1,,
//media.digikey.com/Photos/Hirose%20Elect%20Photos/ZX62WRD-B-5PC.JPG,Interconnect,"Connectors, Interconnects","USB, DVI, HDMI Connectors","HIROSE ELECTRIC CO., LTD.",Tape & Reel,Lead time ,Yes,EAR99,ZX62WRD-B-5PC,16 weeks,85367000,CONN RCPT USB2.0 MICRO B SMD R/A,,"{’Connector Type’: ’USB - micro B’, ’Number of Contacts’: ’USB - micro B’, ’Gender’: ’USB - micro B’, ’Specifications’: ’USB - micro B’, ’Mounting Type’: ’USB - micro B’, ’Mounting Feature’: ’USB - micro B’, ’Termination’: ’USB - micro B’, ’Features’",https://www.hirose.com/product/document?clcode=CL0242-0056-3-30&productname=ZX62D-B-5PA8(30)&series=ZX&documenttype=Catalog&lang=en&documentid=D31704_en,,"3,000","3,000",,ZX Series
//media.digikey.com/photos/Hirose%20Elect%20Photos/DF11-8DP-SP1(05).jpg,Interconnect,"Connectors, Interconnects","Shunts, Jumpers","HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,No,EAR99,DF11-8DP-SP1,,85367000,CONN SHORTING JUMPER 8POS 2MM,,"{’Type’: ’Insulated’, ’Gender’: ’Insulated’, ’Number of Positions or Pins (Grid)’: ’Insulated’, ’Pitch’: ’Insulated’, ’Height’: ’Insulated’, ’Contact Finish’: ’Insulated’, ’Contact Finish Thickness’: ’Insulated’, ’Color’: ’Insulated’, ’Material Flamm",,,100,100,,
//media.digikey.com/Photos/Hirose Elect Photos/HT801DF11-30S(A).jpg,Interconnect,Tools,"Crimpers, Applicators, Presses","HIROSE ELECTRIC CO., LTD.",Box,Lead time ,No,EAR99,HT801/DF11-30S(A),16 weeks,82032000,TOOL HAND CRIMPER 30AWG SIDE,,"{’Tool Method’: ’Manual’, ’Tool Type’: ’Manual’, ’Tool Type Feature’: ’Manual’, ’For Use With/Related Products’: ’Manual’, ’Wire Gauge or Range - AWG’: ’Manual’, ’Wire Gauge or Range - mm²’: ’Manual’, ’Ratcheting’: ’Manual’, ’Wire Entry Location’: ’M",,,1,1,,
