Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description ,Manufacturer Name,Available packaging,Stock Status,Lead Time,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
4086,"https://www.digikey.com/Renders/Knowles%20Syfer/0805-(2012-Metric)-1,30mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,0805Y5000471KJT,CAP CER 470PF 500V X7R 0805,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,12 Weeks,"3,000","3,000",,"{""Capacitance"":"" 470pF"","" Tolerance"":"" 10%"","" Voltage - Rated"":"" 500V"","" Temperature Coefficient"":"" X7R"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Soft Termination"","" Ratings"":"" -"","" Applications"":"" Boardflex Sensitive"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0805 (2012 Metric)"","" Size / Dimension"":"" 0079"" L x 0049"" W (200mm x 125mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0051"" (130mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 3"",""000"","" Other Names"":"" 1608-1032-2""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/553bc968-7ba5-4a3c-8fe7-7202594d8b34/C0G-NP0.aspx,,Flexicap Flexible Termination
4087,"https://www.digikey.com/Renders/Knowles%20Syfer/0805-(2012-Metric)-1,30mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,0805Y5000471KJT,CAP CER 470PF 500V X7R 0805,KNOWLES PRECISION DEVICES,Tape,Lead time,12 Weeks,1,1,,"{""Capacitance"":"" 470pF"","" Tolerance"":"" 10%"","" Voltage - Rated"":"" 500V"","" Temperature Coefficient"":"" X7R"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Soft Termination"","" Ratings"":"" -"","" Applications"":"" Boardflex Sensitive"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0805 (2012 Metric)"","" Size / Dimension"":"" 0079"" L x 0049"" W (200mm x 125mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0051"" (130mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1608-1032-1""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/553bc968-7ba5-4a3c-8fe7-7202594d8b34/C0G-NP0.aspx,,Flexicap Flexible Termination
4088,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0505-(1313-Metric)-0,79mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C11CF101J-8UN-X1T,CAP CER 0505,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"3,500","3,500",,"{""Capacitance"":"" 100pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 150V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0505 (1313 Metric)"","" Size / Dimension"":"" 0055"" L x 0055"" W (140mm x 140mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 3"",""500"","" Other Names"":"" C11CF101J-8UN-X1T-35K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/8d099549-d1f9-4d79-b791-93ecd9ff4321/PorcelainCF,,
4089,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0505-(1313-Metric)-0,79mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C11CF101J-8ZN-X1T,CAP CER 0505,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"3,500","3,500",,"{""Capacitance"":"" 100pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 150V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0505 (1313 Metric)"","" Size / Dimension"":"" 0055"" L x 0055"" W (140mm x 140mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 3"",""500"","" Other Names"":"" C11CF101J-8ZN-X1T-35K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/8d099549-d1f9-4d79-b791-93ecd9ff4321/PorcelainCF,,
4090,"https://www.digikey.com/Renders/Knowles%20Syfer/SFCM(C,L)-Series.jpg",RF & Microwave,Filters,Feed Through Capacitors,SFCML5000222MX0,CAP FEEDTHRU 2200PF 500V AXIAL,KNOWLES PRECISION DEVICES,Bulk,Lead time,15 Weeks,50,50,,"{""Capacitance"":"" 2200pF"","" Tolerance"":"" 20%"","" Voltage - Rated"":"" 500V"","" Current"":"" 10A"","" DC Resistance (DCR) (Max)"":"" -"","" Operating Temperature"":"" -55C ~ 125C"","" Insertion Loss"":"" 31dB @ 100MHz"","" Temperature Coefficient"":"" X7R"","" Ratings"":"" -"","" Mounting Type"":"" -"","" Package / Case"":"" Axial"","" Bushing"","" Size / Dimension"":"" 0250"" Dia x 0453"" L (635mm x 1150mm)"","" Height (Max)"":"" -"","" Thread Size"":"" M5x08"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 50""}",Yes,EAR99,84213990,https://www.knowlescapacitors.com/getattachment/f5c20851-22af-482d-8870-de9e9b1a8fdc/SFCM-SFCMC.aspx,,
4091,"https://www.digikey.com/Renders/Knowles%20Syfer/SFCM(C,L)-Series.jpg",RF & Microwave,Filters,Feed Through Capacitors,SFCML5000472MX0,CAP FEEDTHRU 4700PF 500V AXIAL,KNOWLES PRECISION DEVICES,Bulk,Lead time,15 Weeks,50,50,,"{""Capacitance"":"" 4700pF"","" Tolerance"":"" 20%"","" Voltage - Rated"":"" 500V"","" Current"":"" 10A"","" DC Resistance (DCR) (Max)"":"" -"","" Operating Temperature"":"" -55C ~ 125C"","" Insertion Loss"":"" 39dB @ 100MHz"","" Temperature Coefficient"":"" X7R"","" Ratings"":"" -"","" Mounting Type"":"" -"","" Package / Case"":"" Axial"","" Bushing"","" Size / Dimension"":"" 0250"" Dia x 0453"" L (635mm x 1150mm)"","" Height (Max)"":"" -"","" Thread Size"":"" M5x08"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 50""}",Yes,EAR99,84213990,https://www.knowlescapacitors.com/getattachment/f5c20851-22af-482d-8870-de9e9b1a8fdc/SFCM-SFCMC.aspx,,
4092,"https://www.digikey.com/Renders/Knowles%20Syfer/SFCM(C,L)-Series.jpg",RF & Microwave,Filters,Feed Through Capacitors,SFCML5000471MX0,CAP FEEDTHRU 470PF 500V AXIAL,KNOWLES PRECISION DEVICES,Bulk,Lead time,15 Weeks,50,50,,"{""Capacitance"":"" 470pF"","" Tolerance"":"" 20%"","" Voltage - Rated"":"" 500V"","" Current"":"" 10A"","" DC Resistance (DCR) (Max)"":"" -"","" Operating Temperature"":"" -55C ~ 125C"","" Insertion Loss"":"" 19dB @ 100MHz"","" Temperature Coefficient"":"" X7R"","" Ratings"":"" -"","" Mounting Type"":"" -"","" Package / Case"":"" Axial"","" Bushing"","" Size / Dimension"":"" 0250"" Dia x 0453"" L (635mm x 1150mm)"","" Height (Max)"":"" -"","" Thread Size"":"" M5x08"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 50""}",Yes,EAR99,84213990,https://www.knowlescapacitors.com/getattachment/f5c20851-22af-482d-8870-de9e9b1a8fdc/SFCM-SFCMC.aspx,,
4093,https://www.digikey.com/Renders/Knowles%20Syfer/SFAAC-Series.jpg,RF & Microwave,Filters,Feed Through Capacitors,SFAAC0500473MX0,CAP FEEDTHRU 0.047UF 50V AXIAL,KNOWLES PRECISION DEVICES,Bulk,Lead time,15 Weeks,50,50,,"{""Capacitance"":"" 0047F"","" Tolerance"":"" 20%"","" Voltage - Rated"":"" 50V"","" Current"":"" 10A"","" DC Resistance (DCR) (Max)"":"" -"","" Operating Temperature"":"" -55C ~ 125C"","" Insertion Loss"":"" -"","" Temperature Coefficient"":"" X7R"","" Ratings"":"" -"","" Mounting Type"":"" -"","" Package / Case"":"" Axial"","" Bushing"","" Size / Dimension"":"" 0157"" Dia x 0362"" L (400mm x 920mm)"","" Height (Max)"":"" -"","" Thread Size"":"" 4-40"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 50""}",Yes,EAR99,84213990,https://www.knowlescapacitors.com/getattachment/8d04d59c-6a57-439a-8796-1d3ea41bb4c4/SFAA-SFAAC.aspx,,
4094,https://www.digikey.com/Renders/Knowles%20Syfer/SFAAC-Series.jpg,RF & Microwave,Filters,Feed Through Capacitors,SFAAC5000331MC0,CAP FEEDTHRU 330PF 500V AXIAL,KNOWLES PRECISION DEVICES,Bulk,Lead time,15 Weeks,50,50,,"{""Capacitance"":"" 330pF"","" Tolerance"":"" 20%"","" Voltage - Rated"":"" 500V"","" Current"":"" 10A"","" DC Resistance (DCR) (Max)"":"" -"","" Operating Temperature"":"" -55C ~ 125C"","" Insertion Loss"":"" 13dB @ 100MHz"","" Temperature Coefficient"":"" C0G"","" NP0"","" Ratings"":"" -"","" Mounting Type"":"" -"","" Package / Case"":"" Axial"","" Bushing"","" Size / Dimension"":"" 0157"" Dia x 0362"" L (400mm x 920mm)"","" Height (Max)"":"" -"","" Thread Size"":"" 4-40"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 50""}",Yes,EAR99,84213990,https://www.knowlescapacitors.com/getattachment/8d04d59c-6a57-439a-8796-1d3ea41bb4c4/SFAA-SFAAC.aspx,,
4095,,RF & Microwave,Filters,Feed Through Capacitors,SFCIL1000224MX1,CAP FEEDTHRU 0.22UF 100V AXIAL,KNOWLES PRECISION DEVICES,Bulk,Lead time,15 Weeks,50,50,,"{""Capacitance"":"" 022F"","" Tolerance"":"" 20%"","" Voltage - Rated"":"" 100V"","" Current"":"" 10A"","" DC Resistance (DCR) (Max)"":"" -"","" Operating Temperature"":"" -55C ~ 125C"","" Insertion Loss"":"" -"","" Temperature Coefficient"":"" X7R"","" Ratings"":"" -"","" Mounting Type"":"" -"","" Package / Case"":"" Axial"","" Bushing"","" Size / Dimension"":"" 0250"" Dia x 0453"" L (635mm x 1150mm)"","" Height (Max)"":"" -"","" Thread Size"":"" 2BA"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 50""}",Yes,EAR99,84213990,,,
4097,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0603-(1608-Metric)-0,80mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C06CF330K-9ZN-X1T,CAP CER 0603,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"4,000","4,000",,"{""Capacitance"":"" 33pF"","" Tolerance"":"" 10%"","" Voltage - Rated"":"" 250V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0603 (1608 Metric)"","" Size / Dimension"":"" 0060"" L x 0030"" W (152mm x 076mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 4"",""000"","" Other Names"":"" C06CF330K-9ZN-X1T-4K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/8d099549-d1f9-4d79-b791-93ecd9ff4321/PorcelainCF,,
4098,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0603-(1608-Metric)-0,80mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C06CF360K-9UN-X1T,CAP CER 0603,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"4,000","4,000",,"{""Capacitance"":"" 36pF"","" Tolerance"":"" 10%"","" Voltage - Rated"":"" 250V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0603 (1608 Metric)"","" Size / Dimension"":"" 0060"" L x 0030"" W (152mm x 076mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 4"",""000"","" Other Names"":"" C06CF360K-9UN-X1T-4K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/8d099549-d1f9-4d79-b791-93ecd9ff4321/PorcelainCF,,
4099,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0603-(1608-Metric)-0,80mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C06CF360J-9ZN-X1T,CAP CER 0603,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"4,000","4,000",,"{""Capacitance"":"" 36pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 250V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0603 (1608 Metric)"","" Size / Dimension"":"" 0060"" L x 0030"" W (152mm x 076mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 4"",""000"","" Other Names"":"" C06CF360J-9ZN-X1T-4K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/8d099549-d1f9-4d79-b791-93ecd9ff4321/PorcelainCF,,
4100,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0603-(1608-Metric)-0,80mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C06CF360J-9UN-X1T,CAP CER 0603,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"4,000","4,000",,"{""Capacitance"":"" 36pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 250V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0603 (1608 Metric)"","" Size / Dimension"":"" 0060"" L x 0030"" W (152mm x 076mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 4"",""000"","" Other Names"":"" C06CF360J-9UN-X1T-4K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/8d099549-d1f9-4d79-b791-93ecd9ff4321/PorcelainCF,,
4101,"https://www.digikey.com/Renders/Knowles%20Syfer/0805-(2012-Metric)-1,30mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,0805Y5000471KJT,CAP CER 470PF 500V X7R 0805,KNOWLES PRECISION DEVICES,Reel,Lead time,12 Weeks,1,1,,"{""Capacitance"":"" 470pF"","" Tolerance"":"" 10%"","" Voltage - Rated"":"" 500V"","" Temperature Coefficient"":"" X7R"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Soft Termination"","" Ratings"":"" -"","" Applications"":"" Boardflex Sensitive"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0805 (2012 Metric)"","" Size / Dimension"":"" 0079"" L x 0049"" W (200mm x 125mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0051"" (130mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1608-1032-3""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/553bc968-7ba5-4a3c-8fe7-7202594d8b34/C0G-NP0.aspx,,Flexicap Flexible Termination
4102,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0603-(1608-Metric)-0,80mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C06CF360K-9ZN-X1T,CAP CER 0603,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"4,000","4,000",,"{""Capacitance"":"" 36pF"","" Tolerance"":"" 10%"","" Voltage - Rated"":"" 250V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0603 (1608 Metric)"","" Size / Dimension"":"" 0060"" L x 0030"" W (152mm x 076mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 4"",""000"","" Other Names"":"" C06CF360K-9ZN-X1T-4K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/8d099549-d1f9-4d79-b791-93ecd9ff4321/PorcelainCF,,
4103,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0603-(1608-Metric)-0,80mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C06CF390J-9UN-X1T,CAP CER 0603,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"4,000","4,000",,"{""Capacitance"":"" 39pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 250V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0603 (1608 Metric)"","" Size / Dimension"":"" 0060"" L x 0030"" W (152mm x 076mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 4"",""000"","" Other Names"":"" C06CF390J-9UN-X1T-4K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/8d099549-d1f9-4d79-b791-93ecd9ff4321/PorcelainCF,,
4104,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0505-(1313-Metric)-0,79mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C11CF910J-8UN-X1T,CAP CER 0505,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"3,500","3,500",,"{""Capacitance"":"" 91pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 150V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0505 (1313 Metric)"","" Size / Dimension"":"" 0055"" L x 0055"" W (140mm x 140mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 3"",""500"","" Other Names"":"" C11CF910J-8UN-X1T-35K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/8d099549-d1f9-4d79-b791-93ecd9ff4321/PorcelainCF,,
4105,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0505-(1313-Metric)-0,79mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C11CF0R1B-9ZN-X1T,CAP CER 0505,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"3,500","3,500",,"{""Capacitance"":"" 01pF"","" Tolerance"":"" 01pF"","" Voltage - Rated"":"" 250V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0505 (1313 Metric)"","" Size / Dimension"":"" 0055"" L x 0055"" W (140mm x 140mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 3"",""500"","" Other Names"":"" C11CF0R1B-9ZN-X1T-35K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/8d099549-d1f9-4d79-b791-93ecd9ff4321/PorcelainCF,,
4106,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0505-(1313-Metric)-0,79mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C11CF0R2B-9UN-X1T,CAP CER 0505,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"3,500","3,500",,"{""Capacitance"":"" 02pF"","" Tolerance"":"" 01pF"","" Voltage - Rated"":"" 250V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0505 (1313 Metric)"","" Size / Dimension"":"" 0055"" L x 0055"" W (140mm x 140mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 3"",""500"","" Other Names"":"" C11CF0R2B-9UN-X1T-35K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/8d099549-d1f9-4d79-b791-93ecd9ff4321/PorcelainCF,,
